Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
Reichs-Apotheke,Pharmacy,Reichsstr. 82,Charlottenburg-Wilmersdorf,Westend,52.5159121,13.260964300000001,4d0244953c89b60c5def658f,5,2,63,102.0
Dr. Med. Q,Doctor's Office,Bayernallee 12,Charlottenburg-Wilmersdorf,Westend,52.512895485469876,13.264047759589669,51becbb0498e9198ca05180c,5,1,69,286.0
Dr. Herbst-Liebmann,Dentist's Office,Länderallee 10,Charlottenburg-Wilmersdorf,Westend,52.509707,13.261398,50e57661e4b0b23f195e56b7,5,2,39,45.0
HNO Praxis Juliane Griem,Doctor's Office,Preussenallee 36,Charlottenburg-Wilmersdorf,Westend,52.515603,13.260208,5146d497e4b0ee655ce13a79,5,2,85,6.0
Henryk Gollasch Hausverwaltungen,Office,Eichenallee 61,Charlottenburg-Wilmersdorf,Westend,52.517995,13.260392,4ddb76bbe4cd229e7548fdc2,5,3,35,207.0
MC Optique,Optical Shop,Reichsstraße 83,Charlottenburg-Wilmersdorf,Westend,52.514130318287215,13.264424352429232,5162c990e4b0364594d90585,5,2,79,274.0
BGI Borchert GeoInfo,Office,Olympische Straße 10,Charlottenburg-Wilmersdorf,Westend,52.5165081342206,13.258395195007324,4af9293df964a520141122e3,5,2,48,288.0
webvitamin,Office,Preußenallee 39,Charlottenburg-Wilmersdorf,Westend,52.51495785375141,13.261533991908538,5093d866e4b0b6c716b05932,5,2,57,70.0
Dr. Griem,Doctor's Office,Preußenallee 36,Charlottenburg-Wilmersdorf,Westend,52.51457584737396,13.260509963420642,4edf25fa8b81340ef0aad28d,5,3,41,266.0
Berliner Sparkasse,Bank,Bolivaralle 4,Charlottenburg-Wilmersdorf,Westend,52.51691607523925,13.260879187816187,4e16c391e4cd70c587bb3f16,5,4,25,253.0
Apotheke am Steubenplatz,Pharmacy,Reichsstraße 23,Charlottenburg-Wilmersdorf,Westend,52.51616737505885,13.260997421432528,4bf3d52c3f86c9b6927fb21c,5,4,56,263.0
Sector 7 Digital Lab,Tech Startup,SECTOR 7 REAL ESTATE,Charlottenburg-Wilmersdorf,Westend,52.5161068,13.2596873,5183fcd8498e5e7bcda279b0,5,1,18,61.0
Zahnarzt Ratunde,Dentist's Office,Olympische Str. 10,Charlottenburg-Wilmersdorf,Westend,52.51630274818474,13.257247195775644,4d7872bea56e3704e46c6b67,6,2,6,197.0
Stephan's Refugium,Building,Reichsstraße,Charlottenburg-Wilmersdorf,Westend,52.513459,13.26414,4e4c0aa0b61cb2d12f8b313d,5,1,58,81.0
EDEKA Wirsich,Supermarket,Brixpl. 1-3,Charlottenburg-Wilmersdorf,Westend,52.51853387,13.25711301,58747555fad9dc155c8ac9be,5,3,70,26.0
Lotto Tabakwaren Roloff,Miscellaneous Shop,Reichsstr. 89,Charlottenburg-Wilmersdorf,Westend,52.5138,13.26416,54dec2d1498e1183c5006fd0,7,3,15,101.0
Struktur hilft - im Alter - zu Hause -im Büro,Office,Westendallee 90,Charlottenburg-Wilmersdorf,Westend,52.51778,13.253935,58d05030a37d7243a5ddc93c,4,4,11,29.0
Post | Postbank,Post Office,Rüsternallee 45,Charlottenburg-Wilmersdorf,Westend,52.51581607078898,13.26223611831665,4d71f1edf7c38cfa7c8a9e3d,5,4,64,217.0
Eishockeykabine,Sporting Goods Shop,Reichsstr. 89,Charlottenburg-Wilmersdorf,Westend,52.513774,13.264425,5a59fca81fa7635837544430,5,4,39,268.0
Gärtnerei Haase,Garden Center,Trakehner Allee 1,Charlottenburg-Wilmersdorf,Westend,52.5138125,13.2470537,54b784af498e9553138c7009,4,1,57,100.0
Dr. med. Christoph Söllenböhmer - Facharzt für Innere Medizin und Gastroenterologie,Doctor's Office,Hessenallee 12,Charlottenburg-Wilmersdorf,Westend,52.51359,13.26332,5926503747f8765b2836de0a,4,3,16,243.0
Georg-Kolbe-Museum,Art Museum,Sensburger Allee 25,Charlottenburg-Wilmersdorf,Westend,52.50988349489067,13.255111074929948,4adcda81f964a520534821e3,5,2,15,156.0
Papier Härtl,Stationery Store,Reichsstraße 21,Charlottenburg-Wilmersdorf,Westend,52.5159763,13.2623433,4fe451e5e4b002135e67232a,6,2,55,126.0
ADLER Wohndesign,Furniture / Home Store,Reichsstraße 101,Charlottenburg-Wilmersdorf,Westend,52.51176140470951,13.267809748649597,522f0cb111d2ca876e36c573,4,2,63,222.0
Kazani & Kazani,Dentist's Office,Reichsstraße 24,Charlottenburg-Wilmersdorf,Westend,52.51629,13.26126,4cfcfd85084f5481de048909,5,3,30,101.0
Butter Lindner,Gourmet Shop,Reichsstr. 81,Charlottenburg-Wilmersdorf,Westend,52.51619348836823,13.260541009231464,4bd97df82e6f0f470db60a08,5,4,83,65.0
Stadtbibliothek Johanna Moosdorf,Library,Westendallee 45,Charlottenburg-Wilmersdorf,Westend,52.51069054477698,13.258416652679443,4f70a1c6e4b06208345f1a76,6,2,20,58.0
Weltlinger Brücke,Bridge,Heckerdamm,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53961418106945,13.295087814331055,4df8b93eb0fb9724c5d961da,6,2,31,34.0
H Weltlingerbrücke,Bus Stop,Kurt-Schumacher-Damm,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.54048301514418,13.29585947279274,52f4d6da498e4643cbe1f477,4,3,3,260.0
Jakob-Kaiser-Platz,Plaza,Jakob-Kaiser-Platz,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.536875247049345,13.294024389248756,50afd113e4b0bcea5d55b92d,4,3,59,222.0
NETTO,Supermarket,Heckerdamm 240,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.539886322271286,13.29615003388567,4f0c1adbe4b020a8d94a0cbe,5,2,47,206.0
U Jakob-Kaiser-Platz,Metro Station,Jakob-Kaiser-Platz,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53678989472189,13.294034854285265,4b586223f964a5204e5528e3,6,1,27,232.0
Berliner Sparkasse,Bank,Heckerdamm 240,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.539916550267534,13.295710547807886,4f0c1cece4b0b63c74c81032,5,3,26,180.0
Vitrin Club,Bar,Fassanenstraße 14,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.539894088122914,13.285628886261351,5647eb8e498eafe1942ce0ab,5,2,62,154.0
Der Kloster Laden,Department Store,Heckerdamm 232,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53971,13.298289,54fad015498e5eb5aded553e,4,2,60,114.0
Gedenkkirche Maria Regina Martyrum,Church,Heckerdamm 230,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.540364597380794,13.298499584197996,526c1dfb11d23fb78dcb2074,5,2,22,265.0
Volkspark Jungfernheide,Park,Heckerdamm,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.544886399781724,13.294293880462646,4adcda7df964a520884721e3,5,4,58,106.0
Kolonie Olympia,Garden,Heckerdamm 184,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.539452296804164,13.3107433012456,4e14a6fa227146630abe91f6,6,4,28,34.0
EDEKA Busack,Supermarket,Heckerdamm 225-231,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53937071309805,13.299573819732196,4bf1597c29692d7f34408a77,5,3,75,178.0
U Halemweg,Metro Station,Halemweg,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53679482116836,13.286578027892837,4bd9e0f33904a5932e07449e,5,2,20,128.0
Mörschbrücke,Bridge,Tegeler Weg,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53250090252779,13.29470157623291,4cd184af9d87224b314a5b3b,5,3,68,190.0
Flughafen Berlin-Tegel Otto Lilienthal (TXL) (Flughafen Berlin-Tegel „Otto Lilienthal“),Airport,Flughafen Tegel,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.55451569918154,13.293070793151855,4adcda92f964a520f14b21e3,5,2,26,241.0
Call a Pizza,Pizza Place,Halemweg 17-19,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.536912602885245,13.28591431767606,516d87a2498e98432ea7bfb4,8,2,3,65.0
berlinbiotechpark,Business Center,Max-Dohrn Str. 8,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53158718690759,13.297834396362305,4d7f6578dd4a6ea8c7a07925,5,2,83,101.0
KPMG Druckerei,Industrial Estate,Tegeler Weg 33,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.531981526797765,13.298839391078475,5a057c0d0802d413a91151cf,5,2,72,78.0
H U Jakob-Kaiser-Platz,Bus Stop,Kurt-Schumacher-Damm,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.536748899048966,13.293934680277783,4f38d6dfe4b0d9574e6fb060,4,1,53,23.0
Linie X21,Bus Line,Moving Taget,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53689546,13.29411759,4e3c0fc5b0fb875af84e8d98,5,4,16,21.0
H Luftfracht,Bus Stop,Flughafen Tegel-Zubringer,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.5498203009793,13.29546496500668,4bfe8ce04cf820a10c07eef4,5,3,65,58.0
H U Halemweg,Bus Stop,Halemweg,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53639030557153,13.286048176034763,526fdac4498e11599977ce7d,5,1,39,163.0
UPG | PayCo,Tech Startup,Blücherstraße 22,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.54285413283386,13.288735941596505,4e6a382da809290267e7cf05,5,1,90,31.0
H Toeplerstraße / Halemweg,Bus Stop,Halemweg,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53821772005037,13.286547660827637,51be6865498e05702094a784,6,2,92,10.0
Kolonie Jungfernheide,Garden,Straße 70,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53827935877835,13.303352168263313,4ff1de2de4b0022fd38fa2f2,4,3,4,209.0
Halem Grill,Turkish Restaurant,Halemweg,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53737590666942,13.286252617835997,4e60b3e3483bd9a9738b752c,5,3,88,203.0
Netto Marken-Discount,Supermarket,Halemweg 17,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53696187,13.28638584,51bcafde498edfddeb56447f,5,3,62,105.0
Kulturbiergarten Jungfernheide,Beer Garden,Heckerdamm,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.54221738285951,13.28167946775544,50195d75e4b08d7eda1d9855,5,3,88,126.0
Sommergarten am Wasserturm,Beer Garden,Heckerndamm 260,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.54369352789482,13.290926170139885,51b49bd9498e5871b51667f0,5,3,69,103.0
Halem Imbiss,BBQ Joint,U-Bahnhof Halemweg,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53656005859375,13.286535263061523,526c005311d2fec31885e952,2,3,2,204.0
BIBI Fastfood Restaurant,Persian Restaurant,Halemweg 17-19,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53691910195514,13.285823464393616,54523a50498e175ca179d9cc,5,4,22,171.0
X-Folia GmbH,Automotive Shop,Heckerdamm 240,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53980999999999,13.29596,58ded61a9343e033b02123b3,6,2,55,123.0
Vorfeldimbiss,Food Truck,Flughafen Tegel,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.54987289596781,13.295479673474109,529d9df211d29843a94a9754,5,3,8,111.0
Badestrand,Beach,Heckerdamm,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.543868545493645,13.283886909484863,51fcf046498ebdc462d49e29,5,3,53,178.0
Curry König,Fast Food Restaurant,Max Dohrn Strasse 5,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53084128489624,13.299841217275922,4d7f636e3e50b1f788a1dbd3,4,2,42,248.0
Goebelplatz,Park,Goebelplatz 1,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.539980491865464,13.280513892513731,4fb8c322e4b0698549ca66c6,5,3,39,204.0
Robert-Bosch-Stiftung,Non-Profit,Bismarckstr. 71,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.54039606635076,13.295273315469595,4c3586a94308b713c1b6c430,5,2,10,217.0
Anna-Freud-Schule | OSZ für Sozialwesen,High School,Halemweg 22,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.5382586666054,13.285898762540747,4de0b4c5ae605835c45a220b,5,4,18,163.0
Helmut-James-von-Moltke-Grundschule,Elementary School,Heckerdamm 221,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.538687720885086,13.300566083569388,514330e3e4b04e44bef6eaad,5,1,92,222.0
Ärtztehaus Hohenzollerndamm,Building,Hohenzollerndamm 47a,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.538182525034465,13.294544743794955,5633a864498e64092a32fa6c,5,3,84,245.0
BFG Berliner Flughafengesellschaft,Office,Flughafen Tegel,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.54999608208934,13.297599372896364,510ea8dee4b04f29e086c4bb,5,2,77,291.0
Durstexpress,Distribution Center,"Lise-Meitner-Str. 45, 10589 Berlin",Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53315985147009,13.303023721685257,5a377fc59746177e4623f300,5,2,60,99.0
Bundesinstitut für Risikobewertung,Non-Profit,Max Dohrn Str. 8,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53129718524169,13.295809693435812,51bec01e498e1f99229db5d7,5,3,56,93.0
Wasserturm Jungfernheide,Building,Heckerdamm,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.543811409460325,13.290877869606627,4f686631e4b0786040e4e6a2,5,2,37,10.0
Küchen-Börse,Furniture / Home Store,Lise-Meitner-Straße 45,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,52.53392,13.304927,5114e472e4b0d82aaae0d42b,5,3,65,40.0
Hanok,Korean Restaurant,Kurfürstendamm 134,Charlottenburg-Wilmersdorf,Halensee,52.49742717635108,13.293463840187103,4bdc12c53904a593f4c44c9e,5,2,37,300.0
Jeannette Conradts Textilreinigung,Laundry Service,Kurfürstendamm 110,Charlottenburg-Wilmersdorf,Halensee,52.497441413494165,13.293007481417254,4df21367c65bf55ee525d279,5,2,52,66.0
Grunewald-Apotheke,Pharmacy,Kurfürstendamm 132,Charlottenburg-Wilmersdorf,Halensee,52.49708,13.2926401,56e290a9498e13373b3fbf07,5,1,17,226.0
Nam Kio,Asian Restaurant,"Kurfürstendamm 131, 10711 Berlin",Charlottenburg-Wilmersdorf,Halensee,52.49729592528756,13.292355238462301,5b0843d2dee770002c0a3f74,5,2,99,238.0
Cups,Café,Kurfürstendamm 114,Charlottenburg-Wilmersdorf,Halensee,52.4973884452663,13.291307350385743,51c18a22498e901b58eaa6ae,5,4,52,151.0
Henriettenplatz,Plaza,Kurfürstendamm,Charlottenburg-Wilmersdorf,Halensee,52.49674086387018,13.290994763374329,4dcfbd6652b1f8915bb6c6e3,4,2,17,77.0
H Agathe-Lasch-Platz,Bus Stop,Kurfürstendamm,Charlottenburg-Wilmersdorf,Halensee,52.498028931902894,13.296732565127398,4dbaeb00fa8cee727322ac4c,4,3,5,272.0
Dos Ku'damm,Spanish Restaurant,Henriettenplatz,Charlottenburg-Wilmersdorf,Halensee,52.49691305631686,13.291559683950359,5591959e498ea3dd3e762279,6,3,60,138.0
S Halensee,Light Rail Station,Kurfürstendamm 69,Charlottenburg-Wilmersdorf,Halensee,52.49646643261564,13.290118428858907,4b49c4aff964a520617326e3,5,4,31,260.0
Rapallo,Italian Restaurant,Kurfürstendamm 111,Charlottenburg-Wilmersdorf,Halensee,52.49738602817674,13.29209223131431,4d5a6d831d6cf04de4a241fe,5,4,78,240.0
Eis Café Eisgrün,Ice Cream Shop,Kurfürstendamm 114-115,Charlottenburg-Wilmersdorf,Halensee,52.49732423389471,13.290991723679316,4b25f73ff964a520cb7724e3,5,3,61,107.0
H S Halensee,Bus Stop,Kurfürstendamm,Charlottenburg-Wilmersdorf,Halensee,52.49711015578537,13.290659956586087,5116640fe4b0eb6a96ab032e,5,2,91,96.0
Früchteparadies,Fruit & Vegetable Store,Westfälische Str. 53,Charlottenburg-Wilmersdorf,Halensee,52.4964,13.292971,592e9f3ef62e09355cf599ab,4,4,32,234.0
Berliner Volksbank,ATM,Kurfürstendamm 130,Charlottenburg-Wilmersdorf,Halensee,52.4969692,13.291886,4d66877c2b0b594191af4d29,5,2,100,192.0
Wein & Vinos,Wine Shop,Westfälische Str. 52,Charlottenburg-Wilmersdorf,Halensee,52.49657756892365,13.293585777282715,510fe9f8e4b0150a6aae5450,5,2,79,8.0
De Santi,Italian Restaurant,Westfälische Str. 45,Charlottenburg-Wilmersdorf,Halensee,52.496664667601046,13.292707438284793,4d39bbff1fc36dcbdd755ef5,5,2,24,49.0
Berliner Privat Rösterei,Coffee Shop,Bremer Strasse 67,Charlottenburg-Wilmersdorf,Halensee,52.4966681382102,13.292610528070867,4da4011322a5f04d7bb02f55,5,4,90,249.0
easy Apotheke,Pharmacy,Kurfürstendamm 110,Charlottenburg-Wilmersdorf,Halensee,52.49757488813055,13.292844335667485,4c610ee9cd522d7f18a1cf3f,5,2,57,221.0
Sayuri,Japanese Restaurant,Kurfürstendamm 137,Charlottenburg-Wilmersdorf,Halensee,52.49771903635713,13.295225996146746,4de6754ffa764cf4bedfeb2f,5,4,73,16.0
Galenus Apotheke,Pharmacy,Kurfürstendamm 139,Charlottenburg-Wilmersdorf,Halensee,52.497821,13.295672,4d660eb5c8dbec4a760eebcc,5,4,25,116.0
Land Rover Premium Cars - Niederlassung der AH Dinnebier GmbH,Auto Dealership,Kurfürstendamm 106-108,Charlottenburg-Wilmersdorf,Halensee,52.4977866,13.2933234,59886255fe37406ea718fc63,5,2,23,32.0
Blumen Nguyen,Flower Shop,Westfälische Straße 52,Charlottenburg-Wilmersdorf,Halensee,52.496659017213275,13.292977408948452,4d92e68462ad548184bd754b,5,3,46,88.0
Fleischerei Bünger,Butcher,Westfälische Str. 53,Charlottenburg-Wilmersdorf,Halensee,52.49639,13.292842,4bee68b32c082d7ff0663042,5,3,45,87.0
Tanzschule Traumtänzer,Dance Studio,Westfälische Str. 49,Charlottenburg-Wilmersdorf,Halensee,52.49667075700324,13.291565519761674,4c6d24c0c7edb71391f713e7,5,3,35,97.0
conceptnails,Nail Salon,Westfälische Straße 55,Charlottenburg-Wilmersdorf,Halensee,52.496086,13.294278,5c40d95383e380002c4153e2,5,4,43,85.0
Top & Clean,Laundry Service,Westfälische Straße,Charlottenburg-Wilmersdorf,Halensee,52.49689497710379,13.29159807120753,4f26ce4ce4b04b5527be44a4,5,1,31,229.0
Island-Reisen,Travel Agency,Kurfürstendamm 137,Charlottenburg-Wilmersdorf,Halensee,52.49783165855702,13.294830322265625,5024b609e4b06e6f04d45856,5,3,20,253.0
Flowers,Hookah Bar,Kurfürstendamm,Charlottenburg-Wilmersdorf,Halensee,52.497454,13.292,5c93d44ea87921002cb5b6ba,5,4,80,268.0
Diamonds Event Location,Hookah Bar,Kudamm 130,Charlottenburg-Wilmersdorf,Halensee,52.49734987796103,13.292189265342149,5443df54498e363630860586,5,1,100,244.0
Credo-Express,Restaurant,"Kurfürstendamm 102, 10711 Berlin",Charlottenburg-Wilmersdorf,Halensee,52.49802032545184,13.295579306069772,4f310a7de4b015f62adc3170,5,4,87,272.0
Bahnhof Berlin-Spandau,Train Station,Seegefelder Str. 1,Spandau,Spandau,52.534543832051696,13.197950826754175,4afcfb75f964a520b42622e3,5,3,18,96.0
Münsiger Spielplatz,Playground,Martin-Albertz-Weg,Spandau,Spandau,52.537121401772076,13.198270797729492,51f136b6498e2868e9d6c03d,5,2,42,289.0
U Rathaus Spandau,Metro Station,Altstädter Ring,Spandau,Spandau,52.53562960227972,13.199991055749742,4ee1416a0cd6e8f65076afa6,5,2,49,235.0
Gleis 3/4,Platform,Bahnhof Spandau,Spandau,Spandau,52.53477277009599,13.197294209099915,4fdf332ee4b0d08714e3de17,5,1,74,190.0
H S+U Rathaus Spandau,Bus Stop,Altstädter Ring,Spandau,Spandau,52.53570604727232,13.20002998529883,52eb6f4c498e9ba68e8841b0,5,4,3,189.0
Florida Eiscafé,Ice Cream Shop,Altstädter Ring 1,Spandau,Spandau,52.53555691648738,13.199233883690894,4b5acfe6f964a520bed528e3,4,2,3,295.0
Gleis 1/2 (S-Bahn),Platform,Bhf. Berlin-Spandau,Spandau,Spandau,52.53479521751747,13.197528390847616,4f730d43e4b053123f711caa,5,3,70,116.0
Gleis 5/6,Platform,Bahnhof Spandau,Spandau,Spandau,52.53436288064912,13.19800328934221,4fc83c70e4b0f2cf9ddf53dc,5,2,99,174.0
Dunkin',Donut Shop,"Segefelderstr. 1, Bahnhof Spandau",Spandau,Spandau,52.534624,13.198708,4c42d256da3dc9282213cbb9,5,2,33,266.0
Spar Express,Supermarket,Seegefelder Str. 1,Spandau,Spandau,52.534730268687035,13.19800072463608,53e7a3f0498e0ed4c59666e5,5,4,25,112.0
DB Reisezentrum,Travel Agency,Seegefelder Str. 1,Spandau,Spandau,52.53452384416209,13.19785350671634,50767933e4b04b0e59ecf139,5,3,54,8.0
P&B Press & Books,Bookstore,Seegefelder Str. 1,Spandau,Spandau,52.534322716317156,13.198321964790994,4ba381d6f964a520dc4238e3,5,3,81,33.0
Münsingerpark,Park,Seegefelder Str.,Spandau,Spandau,52.53691257613907,13.19782018661499,4dbe8fcfec8eb49ed334a685,5,3,55,95.0
Kap-Lan Döner,Doner Restaurant,Altstädter Ring,Spandau,Spandau,52.53585703118549,13.199756580194574,504fca61e4b0361aab7dc311,5,3,5,22.0
Augenarzt Dr. Fiebig,Eye Doctor,Carl-Schurz-Str. 33,Spandau,Spandau,52.535322,13.198445,528dc54e11d299b40f7fe913,5,4,100,209.0
BackWerk,Bakery,Seegefelder Str. 1,Spandau,Spandau,52.53440638085948,13.198473921604608,4b813d01f964a520ae9b30e3,5,3,25,171.0
Runners Point,Shoe Store,Klosterstraße 3,Spandau,Spandau,52.533934,13.196186,4f896eb9e4b0ab5c87e186f6,5,1,90,48.0
Amtsgericht Spandau,Courthouse,Altstädter Ring 7,Spandau,Spandau,52.53710835019913,13.199461698532104,4cecd2048604a1cd36e9eec0,5,4,51,97.0
SUBWAY,Sandwich Place,Seegefelder Str. 1,Spandau,Spandau,52.5342329,13.1985234,4df9f737a809fe77422336b3,5,4,52,290.0
Le Crobag,Bakery,Seegefelder Str. 1,Spandau,Spandau,52.53441812040736,13.198467243020032,4fd2ff0fe4b0296d1e3f0ba0,5,2,69,218.0
Deluxe Back,Bakery,U-Bhf Rathaus Spandau,Spandau,Spandau,52.5356766137924,13.199751609021726,4fbde3bce4b0a4005de67501,6,2,38,99.0
Green Queen,Flower Shop,Seegefelder Str. 1,Spandau,Spandau,52.534595,13.198449,5c11461b625a66002c0f420f,5,2,39,174.0
point shop to go,Food & Drink Shop,Seegefelder Str. 1,Spandau,Spandau,52.53478287967914,13.197525729617315,4b813d6cf964a520be9b30e3,6,1,2,66.0
Currywurst Express,Fast Food Restaurant,Seegefelder Str. 1,Spandau,Spandau,52.53447866461464,13.19863061201935,53836090498ef71aaaf1831d,4,1,41,259.0
Cuccis,Bakery,Seegefelder Str. 1,Spandau,Spandau,52.53455439880648,13.197702169418335,5ad9ff58b77c775c5fa0ce9d,5,3,45,240.0
S-Tf-Pausenraum,Corporate Amenity,Seegefelder Str. 1,Spandau,Spandau,52.535275,13.196185,5c0e6839f870fd002cb0eec9,5,3,7,155.0
Pho & more,Asian Restaurant,Jüdenstraße 15,Spandau,Spandau,52.5359551,13.1973076,4e9b0c34d22d8be58951c846,5,4,52,61.0
Europcar Berlin,Rental Car Location,"Seegefelder Strasse 16, Gegenueber Bahnhof Bln-Spandau",Spandau,Spandau,52.53560657767878,13.195718005299568,50630ed8e4b02f1af96cad9d,5,4,54,294.0
BVG Kundenzentrum,Travel Agency,U Rathaus Spandau,Spandau,Spandau,52.535795751379034,13.200213086274372,4fcdf501e4b0e42eec4d53bb,5,2,24,15.0
Sparda-Bank Berlin,Credit Union,Seegefelder Str. 1,Spandau,Spandau,52.53444293508993,13.198454355412368,50ed3a89e4b0b2dd1632182a,5,3,75,66.0
AOK Nordost - Servicecenter Spandau,Miscellaneous Shop,Galenstraße 6,Spandau,Spandau,52.53604762150235,13.195545625358031,50895b15e4b01d0047f6af9e,6,4,39,244.0
o2 Shop,Mobile Phone Shop,Altstädter Ring 1,Spandau,Spandau,52.535386,13.199451,4c407f0e4a3e03bb00f46d0e,5,4,82,19.0
Knusperbäcker,Bakery,Altstädter Ring 1,Spandau,Spandau,52.535110366549645,13.19921365840947,505c0a04e4b05db61ad0acd3,5,1,7,292.0
Zug um Zug,Pub,Bahnhof Spandau,Spandau,Spandau,52.53444233172911,13.198456652413897,4e664809ae60e9edf75dcebc,7,2,2,100.0
Geldautomat Sparkasse Ubhf Spandau,Bank,Altstädter Ring 3,Spandau,Spandau,52.536852156849655,13.199152441374036,517e9091e4b0514e91bf6ab7,5,4,80,66.0
SIXT Autovermietung Berlin Bahnhof Spandau,Rental Car Location,"Seegefelder Straße, im DB Reisezentrum",Spandau,Spandau,52.53465901528759,13.197088635581963,5ccbeddb83e380002cd39568,5,1,91,251.0
Zur Bratpfanne,BBQ Joint,Altstädter Ring 3,Spandau,Spandau,52.535497776559296,13.199672934828058,4c45a94d429a0f471e644a1e,5,2,55,215.0
