Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
Hip Hop Nails,Salon / Barbershop,2300 Lawrence Ave. E,Scarborough,Port Union and Centennial,43.779818090577365,-79.13778454577348,4bc0a483b492d13ac88ca460,5,3,36,292.0
Metroptical,Optical Shop,5502 Lawrence Avenue East,Scarborough,Port Union and Centennial,43.779607596154975,-79.13874864578247,5196cae08bbdc9066bd2d4b8,5,2,93,144.0
Mowat High School Pool,Pool,Lawrence ave,Scarborough,Port Union and Centennial,43.77983329446874,-79.14219464989016,4bf7f3eb4a67c928e46824cf,5,1,92,132.0
Port Union Dental Care,Dentist's Office,5540 Lawrence Ave,Scarborough,Port Union and Centennial,43.779876396469795,-79.13738211357568,4c0d1fe2336220a16e39ca77,5,2,75,113.0
Toronto City Hall,City Hall,100 Queen St. W.,Old City of Toronto,Church and Wellesley and Ryerson University,43.65313989695342,-79.38396692276001,4ad4c05ef964a5208ff620e3,3,2,9,162.0
City of Toronto Civic Innovation Office,City Hall,100 Queen St W,Old City of Toronto,Church and Wellesley and Ryerson University,43.653454,-79.383952,5b193c42598e64002ca79b96,5,2,26,104.0
GoodLife Fitness Toronto Bell Trinity Centre,Gym,483 Bay St,Old City of Toronto,Church and Wellesley and Ryerson University,43.653436,-79.382314,50885719498ea7b5aab3a74c,5,3,99,178.0
City Hall Podium Green Roof,Garden,100 Queen Street West,Old City of Toronto,Church and Wellesley and Ryerson University,43.653503586178175,-79.38386645704847,4c0121fd9a950f47fa9208c6,5,2,38,273.0
the Archer / Three-Way Piece No. 2,Other Great Outdoors,Nathan Phillips Square,Old City of Toronto,Church and Wellesley and Ryerson University,43.652622,-79.383923,4fa43f81e4b098f42a5681a1,5,2,69,74.0
Cafe On The Square,Restaurant,100 Queen St W,Old City of Toronto,Church and Wellesley and Ryerson University,43.65263298456729,-79.38336071907743,4b06ef4cf964a52072f322e3,5,3,47,14.0
Kew Gardens Playground,Playground,Queen street and belfair ave,Old City of Toronto,Church and Wellesley and Ryerson University,43.65322456230742,-79.38318466435632,4c41d47cd691c9b6fa4c8d0a,4,1,33,190.0
Toronto Public Library,Library,100 Queen St W,Old City of Toronto,Church and Wellesley and Ryerson University,43.652631397709854,-79.38329463125922,4c8938c8944e224b52e72285,5,4,70,116.0
Hydro One Head Office,Office,483 Bay St.,Old City of Toronto,Church and Wellesley and Ryerson University,43.653822346070704,-79.38309119238615,4c75f23fd8948cfac04f69da,5,2,11,21.0
CIBC,Office,Bell Trinity Square,Old City of Toronto,Church and Wellesley and Ryerson University,43.65334506217502,-79.38206849290023,4b0ab365f964a5209b2623e3,5,3,74,158.0
Farmers Market,Farmers Market,100 Queen Street West,Old City of Toronto,Church and Wellesley and Ryerson University,43.65294599924012,-79.38358054459539,4c50577d3a6f2d7ff1cc6877,5,4,44,152.0
Adecco,Building,401 Bay,Old City of Toronto,Church and Wellesley and Ryerson University,43.65313446240178,-79.38399841634434,4f3c257be4b0ccd5eec47bd6,5,4,69,93.0
City Of Toronto Parking Permits,City Hall,100 Queen Street West,Old City of Toronto,Church and Wellesley and Ryerson University,43.65391159057617,-79.38459014892578,53b1a1e4498e241b0ac7b5e5,5,3,74,236.0
Behind Toronto City Hall,Art Gallery,Hagerman Street & Elizabeth Street,Old City of Toronto,Church and Wellesley and Ryerson University,43.65408693348021,-79.38413858413696,50586839ebca60fc610cd40a,5,3,48,237.0
Toronto Outdoor Art Exhibition,Art Gallery,Nathan Phillips Square,Old City of Toronto,Church and Wellesley and Ryerson University,43.65256548970664,-79.38330012960093,4c389c573849c928c4bdbfb1,4,1,97,121.0
Bike Share Stand,Bike Rental / Bike Share,Bay St,Old City of Toronto,Church and Wellesley and Ryerson University,43.65323304874945,-79.38252925872803,4e332ea1b3ad90171c62f2e3,5,3,49,223.0
Gateway Newstands,Convenience Store,483 Bay St,Old City of Toronto,Church and Wellesley and Ryerson University,43.653567,-79.383787,520e879c498ef161b728e25d,5,3,32,237.0
Mayor Office Toronto,Office,100 Queen St. West,Old City of Toronto,Church and Wellesley and Ryerson University,43.653367,-79.384021,4e4a878c52b11cf651b30044,5,1,79,163.0
Hero Certified Burgers,Burger Joint,100 Queen Street West,Old City of Toronto,Church and Wellesley and Ryerson University,43.65364446745354,-79.38433170318604,5b3afd70da7080002c86b3bd,5,3,60,207.0
Tim Hortons,Coffee Shop,495 Bay St,Old City of Toronto,Church and Wellesley and Ryerson University,43.65322456230742,-79.38318466435632,556f4add498eedd7a85e4779,6,3,47,30.0
Standard Parking,Parking,"181 Bay Street, P1 Level",Old City of Toronto,Church and Wellesley and Ryerson University,43.653226,-79.383184,535019a4498ea2ba59289985,5,4,54,53.0
Ferrero Unwrap A Divine Taste,Snack Place,"220 Yonge St, Toronto Eaton Centre",Old City of Toronto,Church and Wellesley and Ryerson University,43.653500530976366,-79.38365752111193,4ee3e1af4690f8894002630c,5,4,99,38.0
Masquerade @fanexpo,General Entertainment,MTCC,Old City of Toronto,Church and Wellesley and Ryerson University,43.653,-79.3847,5219443211d265d4ff597e77,5,2,40,56.0
Toronto Centre for Active Transportation,Office,75 Elizabeth St,Old City of Toronto,Church and Wellesley and Ryerson University,43.654144,-79.384531,587414224e31c570d50a972e,7,1,3,251.0
Randstad Downtown,Office,483 Bay Street,Old City of Toronto,Church and Wellesley and Ryerson University,43.65353555981087,-79.38299222196193,5261292211d26dac03d0f5ed,4,2,24,271.0
Enterprise Toronto,City Hall,100 Queen At W,Old City of Toronto,Church and Wellesley and Ryerson University,43.65322456230742,-79.38318466435632,53a98475498e4cdd12eff5c0,6,3,7,8.0
CH,Office,100 Queen St. W,Old City of Toronto,Church and Wellesley and Ryerson University,43.652732837784406,-79.38345958136863,4e68eb7fb9932074102637c0,5,1,40,182.0
Sushi Kaji,Sushi Restaurant,860 The Queensway,Old City of Toronto,Church and Wellesley and Ryerson University,43.65322456230742,-79.38318466435632,4fe84f1ee4b03c981c2874e7,5,2,12,205.0
Susie's,Convenience Store,390 Bay Street (Concourse Level),Old City of Toronto,Church and Wellesley and Ryerson University,43.65322456230742,-79.38318466435632,4fdb929ae4b037067e464e01,5,2,70,52.0
ALDO,Shoe Store,220 Yonge St. B008A,Old City of Toronto,Church and Wellesley and Ryerson University,43.654158,-79.380675,5ee7c2d94595790008e6a31f,4,4,86,159.0
Doctor Who Q&A with Colin Baker,General Entertainment,Fan Expo,Old City of Toronto,Church and Wellesley and Ryerson University,43.653,-79.3847,5219186b11d2469c6d8fcc27,4,1,23,256.0
Committee of Adjustment - TEY,Office,100 Queen Street West,Old City of Toronto,Church and Wellesley and Ryerson University,43.653727915243095,-79.38483193516731,4f2f3e016b740061f42c62ff,6,1,94,60.0
Yoga Studio,Yoga Studio,"100 King St. West, Suite 5600",Old City of Toronto,Church and Wellesley and Ryerson University,43.65322456230742,-79.38360253789236,4d80128e86efba7a378e2e0d,5,3,63,186.0
Spine & Sport Physiotherapy Clinic,Physical Therapist,"123 Edward St, Ste 500",Old City of Toronto,Church and Wellesley and Ryerson University,43.65379553862144,-79.38445477412564,4bec4821976ac9283bc8600b,5,3,98,241.0
Starbucks,Coffee Shop,394 Bay St,Old City of Toronto,Church and Wellesley and Ryerson University,43.65389750485192,-79.38424034123153,4e1c9dbefa76c49a16e4486a,5,3,63,211.0
Dear Jack: A Celebration // Cher Jack: une célébration,General Entertainment,100 Queen St. W,Old City of Toronto,Church and Wellesley and Ryerson University,43.65279833913181,-79.38375234603882,5035083570433a191a10e03e,5,2,55,132.0
Ecoelectronic Cigarettes,Smoke Shop,40 Wynford,Old City of Toronto,Church and Wellesley and Ryerson University,43.65284491531278,-79.38437461853027,52e7275711d2ba7dcf543963,5,4,52,169.0
Pacific Rim Film Set,Event Space,Dundas And Elizabeth,Old City of Toronto,Church and Wellesley and Ryerson University,43.654149769569834,-79.38465271174083,4f830670e4b06d09fb9583c8,5,3,76,5.0
Tasty Thursdays,Food Truck,100 Queen St W,Old City of Toronto,Church and Wellesley and Ryerson University,43.65259051666666,-79.3833611,4c3f2b706faac9b6d8310f76,6,2,52,102.0
Toronto Municipal Employees Credit Union,Bank,100 Queen St W,Old City of Toronto,Church and Wellesley and Ryerson University,43.65323066711299,-79.38289403915175,4c8fe71804a1b60ca0e9a23e,5,2,30,134.0
425 University Avenue,Office,425 University Avenue,Old City of Toronto,Church and Wellesley and Ryerson University,43.65376907416923,-79.38394893163043,4f144a09e4b0456269f68c59,5,4,46,223.0
Mexitaco,Mexican Restaurant,1107 Victoria Park Avenue,Scarborough,Clairlea,43.708595,-79.2957,58e968093e9dfb70ef0bc341,5,2,44,91.0
Subway,Sandwich Place,3100 St Clair Ave E,Scarborough,Clairlea,43.70906989947632,-79.29577449163514,4ccb1186ee23a14397c614a8,5,4,39,254.0
Bus stop: 24 @ St. Clair Av E,Bus Station,Victiria Park Av,Scarborough,Clairlea,43.70848985031085,-79.29589035147707,4f529bffe4b0ac6d0c3fe260,5,3,93,206.0
Tom's No Frills,Grocery Store,1150 Victoria Park Ave,Scarborough,Clairlea,43.708313,-79.295954,4b5cc283f964a520a94229e3,6,3,10,184.0
Main Drug Mart,Pharmacy,1180 Victoria Park Ave,Scarborough,Clairlea,43.70880336755541,-79.29590463638306,4e2f40b7091a15fd22f81568,5,2,41,202.0
McDonald's,Fast Food Restaurant,3150 St. Clair E.,Scarborough,Clairlea,43.709283877697544,-79.29524527670384,4c23a463136d20a1958ae061,5,4,42,61.0
Money Mart,Bank,Unit 1-3100 St Clair Ave. East,Scarborough,Clairlea,43.70916618059756,-79.29560416839938,4e72a1441e173627e3cb50a3,5,2,20,227.0
Brigadoon Restaurant and Bar,Dive Bar,1109 Victoria Park Ave,Scarborough,Clairlea,43.70866204155588,-79.29574175652692,4da3f9fb9935a093c00bd46f,5,2,71,46.0
Seaport Merchants,Fish Market,1101 Victoria Park Ave,Scarborough,Clairlea,43.708307016252256,-79.29558277130127,4db34c1a43a1369cb5a090e3,5,3,58,227.0
Our Lady of Fatima,Church,Victoria Park,Scarborough,Clairlea,43.70942542192722,-79.2952391799201,4afed945f964a520dd3022e3,4,2,55,128.0
Glencrest Variety,Convenience Store,1096 Victoria Park Ave,Scarborough,Clairlea,43.707624526499096,-79.29609775543213,4db1bb684b22ba776d89b1bb,4,2,12,124.0
Canada Post,Post Office,1180 Victoria Park Ave,Scarborough,Clairlea,43.709513,-79.296545,541c5c94498e4556be9bf477,5,1,6,1.0
Royal Canadian Legion #345,Bar,81 peard street,Scarborough,Clairlea,43.7103365629306,-79.29721118508947,4d043b199d33a14389d3b978,5,2,76,177.0
Lageez,Indian Restaurant,Pharmacy 641,Scarborough,Clairlea,43.71085,-79.29078,5758d0e7498ead2a505eaffd,6,2,32,107.0
Mike's Family Food Fair,Convenience Store,100 Halsey Ave,Scarborough,Clairlea,43.699523,-79.29788,53600f4f11d2c448b08d22c6,5,3,89,266.0
Becker's Milk & Variety,Convenience Store,600 ishPharmacy,Scarborough,Clairlea,43.711719348452974,-79.29139852523804,4ec59dbebe7ba4fc6c448f1c,6,3,82,247.0
Gingerman Restaurant,Restaurant,1104 Victoria Park Ave,Scarborough,Clairlea,43.707844,-79.29558,4bd847e709ecb713146d487c,5,2,29,1.0
Shell,Gas Station,1201 Victoria Park Ave,Scarborough,Clairlea,43.70983,-79.29624,531a4cd311d271ffb807e0c1,6,3,29,251.0
Kanga Restaurant,Indian Restaurant,1177 Victoria Park Ave,Scarborough,Clairlea,43.710228,-79.29657,4bff1962ca1920a1a460ec81,5,2,49,299.0
The Smoke Bloke,Market,1171 Victoria Park Ave,Scarborough,Clairlea,43.71013767495009,-79.2963083635276,5310c9dc498e09277ecb8013,7,4,2,188.0
Megacity Emissions Testing Centre,Automotive Shop,1200 Victoria Park Avenue,Scarborough,Clairlea,43.70971129816881,-79.29650674282043,4e382ad3b0fbcceaf0e82afe,5,2,80,58.0
TTC Bus #67 Pharmacy,Bus Line,Pharmacy Ave.,Scarborough,Clairlea,43.71360520581754,-79.29272577831202,4b6da1aaf964a520de812ce3,5,2,79,268.0
Bexhill Park,Park,Bexhill Av,Scarborough,Clairlea,43.71020814118692,-79.29127829434216,4f692e23e4b0b58057d68aa3,5,3,72,52.0
Duffy's Drive-In Restaurant,Burger Joint,434 Dawes Road,Scarborough,Clairlea,43.70221178731397,-79.29680943350886,4b0d2faef964a5206e4423e3,5,3,48,170.0
Merritt Road Circle 2,Field,33-59 Merritt Road,Scarborough,Clairlea,43.709071,-79.302596,4c3893e018e72d7f948718f5,5,3,87,6.0
Golden Wok Restaurant,Chinese Restaurant,94 Halsley Dr,Scarborough,Clairlea,43.70060129544217,-79.29734326742343,50edcd30e4b0372659fcb29a,5,1,96,183.0
St. Clair Diner,Restaurant,2859 St. Clair Avenue East,Scarborough,Clairlea,43.70838457141431,-79.30382251739502,55ccc485498eac50b899b84b,5,4,55,233.0
Dawes Cafe,Café,466 Dawes Road,Scarborough,Clairlea,43.70293,-79.29705,588e5387d8f3e90ab970cc1d,5,4,70,39.0
Bertrand Tire & Automotive,Automotive Shop,Victoria Park & St. Clair Ave East,Scarborough,Clairlea,43.710646784970876,-79.29649023239104,51fd1d15498e46f2283a9b48,5,2,53,40.0
Dollar World Plus,Miscellaneous Shop,1099 Victoria Park Ave,Scarborough,Clairlea,43.708074350163976,-79.29547548294067,4db34a7e4b226b343d75df4e,5,2,86,118.0
Dr C Jyu Clinic,Doctor's Office,"510 Ellesmere Rd, 6th flloor",Scarborough,Clairlea,43.706073384523435,-79.28897380828857,4dac952f4b22ee6dec084599,5,4,47,273.0
The Yarn Guy,Arts & Crafts Store,15 Gower St,Scarborough,Clairlea,43.702103,-79.297816,5abbb42251950e4f65197ce3,6,3,28,235.0
Dairy Queen,Ice Cream Shop,625 Pharmacy Avenue,Scarborough,Clairlea,43.7102961,-79.2911259,5914918295a722751f2c4b5b,5,2,89,41.0
Toronto Public Library - Dawes Rd Branch,Library,383 Dawes Rd.,Scarborough,Clairlea,43.7032963563082,-79.29724420569046,4dc54853ae608779d1360eb8,4,2,23,204.0
Domino's Pizza,Pizza Place,447 Pharmacy Ave,Scarborough,Clairlea,43.704880554394386,-79.28849865874372,4bd3a52db221c9b62055dad0,5,4,21,81.0
Jim McPherson Park,Park,1255 Victoria Park Avenue,Scarborough,Clairlea,43.71255503333639,-79.296396673236,4c66ad059cb82d7ff42891d2,5,4,79,214.0
Domenic's Auto Service,Auto Garage,445 Pharmacy Ave,Scarborough,Clairlea,43.704563,-79.288155,5cd2c9e1c876c8002ca4af5d,4,2,37,55.0
Dr. Sutton,Doctor's Office,688 Coxwell Ave,Scarborough,Clairlea,43.70548386758108,-79.30300061869089,51cdd6e5498e2c23f2654a7c,5,3,96,152.0
Dairy Queen,Ice Cream Shop,625 Pharmacy Avenue,Scarborough,Clairlea,43.71037770465013,-79.29070115089417,4bc8e605b6c49c740e5b8d91,6,2,79,149.0
Plaxton Coffee,Coffee Shop,2889 St Clair Ave E,Scarborough,Clairlea,43.707504,-79.302441,5bdda5e323a2e600397a99bd,4,3,3,45.0
Jumbo Hamburger,Diner,629 Pharmacy Ave,Scarborough,Clairlea,43.71071626330615,-79.2907994639117,4f2dbba9e4b05a84d83fa830,5,2,79,244.0
Gower Park Place,Housing Development,10 Gower St.,Scarborough,Clairlea,43.702228671197275,-79.29768447925503,4c1727b26470a593f3f057d2,5,3,53,260.0
Dawes Road Gospel Church,Church,383 Dawes Road,Scarborough,Clairlea,43.70172004746951,-79.29641318368192,4dc6bc94887717c8804347e9,5,3,68,47.0
Hair Star,Salon / Barbershop,1088 Victoria Park Avenue,Scarborough,Clairlea,43.707615,-79.29604,586559cea36ecd3c73c473b2,5,2,86,3.0
365 Dawes Rd,Building,365 Dawes Rd,Scarborough,Clairlea,43.701109,-79.29698,4c923b3dae96a093d004aa46,6,2,45,131.0
COTA Safe Bed,Building,510 Dawes,Scarborough,Clairlea,43.704437,-79.296959,4cc8530bd77af04decdfad99,5,3,46,167.0
Amato Pizza,Pizza Place,1089 Victoria Park Ave,Scarborough,Clairlea,43.70799679460051,-79.29541110992432,4ee27c550cd6638ac53aa398,5,1,9,136.0
Glengarry Arms,Wings Joint,2871 St. Clair Avenue East,Scarborough,Clairlea,43.70746305352853,-79.30334731292234,4c02f17cf423a5935194cf16,5,3,62,18.0
Hamish's Kitchen Fish & Chips,Diner,641 Pharmacy Ave,Scarborough,Clairlea,43.71090922198756,-79.29083799058881,4bb6747af562ef3bb2303097,5,2,97,71.0
414 Dawes Rd,Residential Building (Apartment / Condo),414 Dawes Road,Scarborough,Clairlea,43.701015,-79.297505,4f32dbede4b0d65e5fbe0e62,5,1,63,216.0
Hutone Cleaner,Laundry Service,432-434 Dawes rd.,Scarborough,Clairlea,43.70196122777035,-79.2972280393266,4d4b2bfc6202f04dc1610858,5,3,46,296.0
Bank Of Montreal,Bank,627 Pharmacy Ave.,Scarborough,Clairlea,43.71050954381109,-79.29096937179565,4e6a666c88772457c4706780,5,3,44,28.0
New East Garden,Chinese Restaurant,"2889 St Clair Ave E, East York, ON M4B 1N5",Scarborough,Clairlea,43.70750479649608,-79.3033032883294,4f949f04e4b03c10544badb2,5,3,42,299.0
My Gifted Child,Toy / Game Store,2883 St Clair Ave E,Scarborough,Clairlea,43.70746,-79.30283,5abfb94751950e53c2384c99,3,2,7,193.0
Cell City,Electronics Store,1094 Victoria Park Ave,Scarborough,Clairlea,43.70601,-79.29208,507f020de4b0e2e849ad7903,5,3,67,28.0
Kumon Math & Reading Centre,Daycare,"115 Lebovic Ave, Unit 37-38",Scarborough,Clairlea,43.72124838599858,-79.28877650207824,4cd0999c5b5ca35d89ea7cf0,5,4,90,20.0
Professional Dry Cleaners,Dry Cleaner,1118 Victoria Park Ave,Scarborough,Clairlea,43.7079,-79.2951,533598d7498e2bfacb3fe830,5,2,39,105.0
Victoria Family Practice and Walk In,Doctor's Office,1184 Victoria Park Ave,Scarborough,Clairlea,43.70823202974011,-79.29526845251772,51b9f4b3498efc48fee727bd,5,3,78,210.0
Golden King,Chinese Restaurant,1167 Victoria Park Ave.,Scarborough,Clairlea,43.71024,-79.296603,4d82a54799b78cfa3be78f1f,5,3,90,168.0
Remedy Rx,Pharmacy,501 Pharmacy Ave,Scarborough,Clairlea,43.70621298894494,-79.28903818130493,4ded3fe5e4cd032b1886e05c,5,1,75,263.0
Peter's Barber Shop,Salon / Barbershop,Pharmacy,Scarborough,Clairlea,43.7108005955391,-79.29139937751069,5102bd1fe4b0a3accc5512bd,5,4,72,16.0
Star Men's Hairstyling Barbershop,Salon / Barbershop,1088 Victoria Park Ave,Scarborough,Clairlea,43.70798836939416,-79.29587384093873,4f710cfae4b01f4e1b9b71f8,5,3,58,261.0
Thai Two Grill,Thai Restaurant,1089 Victoria Park Ave,Scarborough,Clairlea,43.70796034335635,-79.29536819458008,4f21ad5ca17c7688019ce7c5,5,3,82,271.0
Pharmacy And Dawes Rd Scarborough TTC,Bus Line,538 Pharmacy Ave,Scarborough,Clairlea,43.708474,-79.290474,515495d2e4b0442bd95db9e0,5,3,44,89.0
Don Mills United Church,Church,126 O'Connor Drive,Scarborough,Clairlea,43.709725,-79.291029,50708168e4b0b56dea1c0125,5,1,38,193.0
Flamingo Cleaners,Dry Cleaner,96 Halsey Ave,Scarborough,Clairlea,43.70073434806959,-79.29713413697505,54bec837498e34a8f0e9a29a,5,4,73,272.0
Church Of St. Bede - Anglican,Church,79 Westbourne Ave,Scarborough,Clairlea,43.70422,-79.290564,4da9e4c28154abafc29fd3b4,5,1,33,260.0
Weddings Jubilee,Office,2909 St.Clair Ave East,Scarborough,Clairlea,43.708061,-79.300694,51a3915a498eab4b54f6be17,5,1,25,53.0
Dr. Ajay's Office,Doctor's Office,150 Yardley Avenue,Scarborough,Clairlea,43.71372555,-79.29824767,4d24b0972ac6f04d984f3745,5,3,57,246.0
Regent Heights P.S,School,555 Pharmacy Ave,Scarborough,Clairlea,43.70392804387787,-79.29029311182234,4eab097a9adfbd5e5d5c6634,6,2,23,288.0
Clairlea Ecole (Public School),School,25 Rosalind Crescent,Scarborough,Clairlea,43.716258,-79.297324,4e0342b51f6edc1602349db5,4,2,9,92.0
Diamond Pizza,Pizza Place,510 Main St,Scarborough,Clairlea,43.694693,-79.304883,4bbea71530c99c74f12f5411,5,2,86,257.0
Pancer's Original Deli,Deli / Bodega,3856 Bathurst St,North York,Wilson Heights,43.74080445352652,-79.4351901216509,5515a55e498e3be5c4d1e668,5,2,32,165.0
Shoppers Drug Mart,Pharmacy,3874 Bathurst St,North York,Wilson Heights,43.738671,-79.4341,4fb699db7bebbeb2a6c7b9d6,5,1,27,280.0
Jerrett Funeral Homes,Funeral Home,660 Kennedy Rd,North York,Wilson Heights,43.74130164505355,-79.44107512875244,50f19a3ae4b0e31be3a24767,5,3,42,116.0
Starbucks,Coffee Shop,274 Wilson Ave,North York,Wilson Heights,43.737580678799056,-79.4342445720074,4ae066e1f964a520077f21e3,4,3,12,122.0
The Posture Clinic,Doctor's Office,39 Corwin Crescent,North York,Wilson Heights,43.74039465720818,-79.44436102072697,50913d4ce4b0d52fb9cfe569,5,3,73,184.0
DR Kochman,Dentist's Office,343 Wilson Ave,North York,Wilson Heights,43.736617,-79.436086,5318ba48498eb263b95949ff,6,4,58,156.0
Money Mart,Bank,1021 Wilson Ave,North York,Wilson Heights,43.73675143992832,-79.43877273653663,4e72a1431e173627e3cb4de6,4,1,3,297.0
Daisy Mart,Convenience Store,428 Wilson Ave,North York,Wilson Heights,43.73663611926539,-79.44151974696192,4d18ef1a81cea35dac3ef1ec,4,3,99,118.0
